"COVER","HEIGHT","rf","arf7","arf14","arf28","arf60","arf90","arf180","arf360","arf720","se","ase7","ase14","ase28","ase60","ase90","ase180","ase360","ase720","maxt","amaxt7","amaxt14","amaxt28","amaxt60","amaxt90","amaxt180","amaxt360","amaxt720","mint","amint7","amint14","amint28","amint60","amint90","amint180","amint360","amint720","dist_cfa","dist_camp","ws","aws_m0","aws_m1","aws_m3","aws_m6","aws_m12","aws_m24","dist_road","month","density_result","FOR_TYPE_Acacia","FOR_TYPE_Callitris","FOR_TYPE_Hardwood_plantation","FOR_TYPE_Melaleuca","FOR_TYPE_Non_forest","FOR_TYPE_Other_forest___unallocated_type","FOR_TYPE_Other_native_forest","FOR_TYPE_Rainforest","FOR_TYPE_Softwood_plantation","FOR_TYPE_Eucalypt"
2,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.25222222222222,1.78444444444444,1.92388888888889,14.2,23.2857142857143,20.8928571428571,19.6142857142857,16.94,13.5891666666667,11.7211111111111,14.3063888888889,14.3043055555556,17.6,25.2857142857143,26.0857142857143,25.675,24.245,21.3058333333333,18.2588888888889,19.4888888888889,19.0970833333333,8,11.8,13.0428571428571,12.85,12.3666666666667,11.0191666666667,9.11611111111111,9.43083333333333,9.36013888888889,15770.553664289,15072.6424663035,5.96296296296296,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,692.317910181546,"Jan",0.395862632659701,0,0,0,0,0,0,0,0,0,1
2,3,1.2,0.214285714285714,0.385714285714286,1.14642857142857,0.911666666666667,1.20583333333333,1.71166666666667,2.00166666666667,2.08666666666667,22.8,26.4,23.3,20.7642857142857,17.615,13.8258333333333,11.8605555555556,14.7711111111111,14.5547222222222,24.6,27.0714285714286,26.7928571428571,26.3571428571429,24.9083333333333,22.2608333333333,19.8216666666667,20.4583333333333,20.0245833333333,12.9,14.8857142857143,16.2928571428571,16.1,15.4283333333333,13.77,11.9305555555556,11.8380555555556,11.7394444444444,9689.51526144361,15050.5808562148,5.96296296296296,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,79.5419075066974,"Jan",0.316554313238141,0,0,0,0,0,0,0,0,0,1
2,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.25222222222222,1.78444444444444,1.92388888888889,14.2,23.2857142857143,20.8928571428571,19.6142857142857,16.94,13.5891666666667,11.7211111111111,14.3063888888889,14.3043055555556,17.6,25.2857142857143,26.0857142857143,25.675,24.245,21.3058333333333,18.2588888888889,19.4888888888889,19.0970833333333,8,11.8,13.0428571428571,12.85,12.3666666666667,11.0191666666667,9.11611111111111,9.43083333333333,9.36013888888889,15770.553664289,15072.6424663035,5.96296296296296,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,692.317910181546,"Jan",0.395862632659701,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0.1,0.485714285714286,0.41,0.538333333333333,0.825555555555556,1.17111111111111,1.33986111111111,19,25.7285714285714,22.2571428571429,19.8857142857143,17.3233333333333,13.6475,11.8055555555556,14.7713888888889,14.5365277777778,21,25.5857142857143,27.4,26.825,25.85,23.485,20.7983333333333,21.355,20.9730555555556,9.3,11.3,13.8928571428571,14.0107142857143,13.4016666666667,11.7316666666667,9.77333333333333,10.2525,10.1493055555556,17210.4905789716,13763.2376150485,14.8733333333333,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,189.214382721318,"Jan",0.222989458011606,0,0,0,0,0,0,0,0,0,1
2,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.25222222222222,1.78611111111111,1.93277777777778,22.3,24.5571428571429,21.4214285714286,19.3071428571429,16.9083333333333,13.4983333333333,11.7055555555556,14.2858333333333,14.3236111111111,22.5,27.9428571428571,26.6785714285714,25.6142857142857,24.2783333333333,21.2175,18.2405555555556,19.4994444444444,19.1588888888889,9.2,13.4571428571429,13.1,12.9857142857143,12.4483333333333,10.9883333333333,9.09833333333333,9.45361111111111,9.34583333333333,23159.787152409,9087.5436757582,7.28333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,230.813250580047,"Jan",0.376334358602932,0,0,0,0,0,0,0,0,0,1
2,2,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.25222222222222,1.78611111111111,1.92388888888889,22.3,24.5571428571429,21.4214285714286,19.3071428571429,16.9083333333333,13.4983333333333,11.7055555555556,14.2858333333333,14.3236111111111,22.5,27.9428571428571,26.6785714285714,25.6142857142857,24.2783333333333,21.2175,18.2405555555556,19.4994444444444,19.1155555555556,9.2,13.4571428571429,13.1,12.9857142857143,12.4483333333333,10.9883333333333,9.09833333333333,9.45361111111111,9.37069444444444,17940.9955725126,15562.2609061545,7.28333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,2419.51068168441,"Jan",0.400504160309499,0,0,0,0,0,0,0,0,0,1
2,2,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.24222222222222,1.70944444444444,1.88555555555556,22.3,24.5571428571429,21.4214285714286,19.3071428571429,16.9083333333333,13.4983333333333,11.7055555555556,14.2858333333333,14.3236111111111,22.5,27.9428571428571,26.6785714285714,25.6142857142857,24.2783333333333,21.2175,18.2405555555556,19.4919444444444,19.11,9.2,13.4571428571429,13.1,12.9857142857143,12.4483333333333,10.9883333333333,9.09833333333333,9.43333333333333,9.34972222222222,27323.1506747962,22903.1756971348,7.28333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,1.39103041706466,"Jan",0.406622860327869,0,0,0,0,0,0,0,0,0,1
2,2,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.19,1.25222222222222,1.78611111111111,1.92388888888889,22.3,24.5571428571429,21.4214285714286,19.3071428571429,16.9083333333333,13.4983333333333,11.7055555555556,14.2858333333333,14.3236111111111,22.5,27.9428571428571,26.6785714285714,25.6142857142857,24.2783333333333,21.2175,18.2405555555556,19.4994444444444,19.1155555555556,9.2,13.4571428571429,13.1,12.9857142857143,12.4483333333333,10.9883333333333,9.09833333333333,9.45361111111111,9.37069444444444,16536.8137027807,14613.6255751202,7.28333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,1140.21272228594,"Jan",0.400504160309499,0,0,0,0,0,0,0,0,0,1
2,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.24833333333333,1.25222222222222,1.78722222222222,1.93277777777778,16.9,22.4571428571429,21.6071428571429,18.9892857142857,16.785,13.3558333333333,11.6427777777778,14.2480555555556,14.3175,21.8,28.0142857142857,26.7071428571429,25.5928571428571,24.2366666666667,21.1041666666667,18.1827777777778,19.5113888888889,19.1602777777778,11.6,14.5,13.2571428571429,13.0642857142857,12.4516666666667,10.9525,9.08777777777778,9.46638888888889,9.35986111111111,21458.3242458699,10900.0418857186,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,708.462964643365,"Jan",0.354498482912636,0,0,0,0,0,0,0,0,0,1
2,2,0.3,0.0428571428571429,0.3,1.29642857142857,0.891666666666667,1.22916666666667,1.705,2.01055555555556,2.085,23.3,23.4,22.4857142857143,19.9821428571429,17.185,13.4675,11.7077777777778,14.6661111111111,14.5315277777778,27,28.2714285714286,26.5142857142857,26.1,24.735,22.0641666666667,19.7072222222222,20.4461111111111,20.0393055555556,14.9,16.9428571428571,16.5785714285714,16.275,15.4933333333333,13.7383333333333,11.8422222222222,11.8577777777778,11.7423611111111,7470.77574390734,15759.5668039174,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,610.444434304664,"Jan",0.30083368961861,0,0,0,0,0,0,0,0,0,1
2,2,0.3,0.0428571428571429,0.3,1.29642857142857,0.891666666666667,1.22916666666667,1.705,2.01055555555556,2.085,23.3,23.4,22.4857142857143,19.9821428571429,17.185,13.4675,11.7077777777778,14.6661111111111,14.5315277777778,27,28.2714285714286,26.5142857142857,26.1,24.735,22.0641666666667,19.7072222222222,20.4461111111111,20.0393055555556,14.9,16.9428571428571,16.5785714285714,16.275,15.4933333333333,13.7383333333333,11.8422222222222,11.8577777777778,11.7423611111111,8556.02798816351,15570.6053002759,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,279.957476662825,"Jan",0.316554313238141,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0.1,0.485714285714286,0.41,0.628333333333333,0.825555555555556,1.18555555555556,1.33986111111111,22.1,23.1714285714286,21.5857142857143,19.1392857142857,16.925,13.3616666666667,11.6638888888889,14.6961111111111,14.5313888888889,23.7,28.3857142857143,27.5642857142857,26.7714285714286,25.8333333333333,23.3533333333333,20.7377777777778,21.3627777777778,20.9977777777778,11.7,14.4,14.1785714285714,14.3464285714286,13.495,11.6925,9.73277777777778,10.2916666666667,10.1619444444444,14219.2976445062,12461.7283463731,6.94791666666667,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,478.647405057613,"Jan",0.286732984998315,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0.1,0.485714285714286,0.41,0.628333333333333,0.825555555555556,1.18555555555556,1.33986111111111,22.1,23.1714285714286,21.5857142857143,19.1392857142857,16.925,13.3616666666667,11.6638888888889,14.6961111111111,14.5313888888889,23.7,28.3857142857143,27.5642857142857,26.7714285714286,25.8333333333333,23.3533333333333,20.7377777777778,21.3627777777778,20.9977777777778,11.7,14.4,14.1785714285714,14.3464285714286,13.495,11.6925,9.73277777777778,10.2916666666667,10.1619444444444,14219.2976445062,12461.7283463731,6.94791666666667,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,478.647405057613,"Jan",0.286732984998315,0,0,0,0,0,0,0,0,0,1
1,2,0.2,0.0571428571428571,0.214285714285714,1.20714285714286,0.87,0.958333333333333,1.25666666666667,1.62388888888889,1.63527777777778,18.6,21.0285714285714,21,18.5107142857143,16.9266666666667,13.5783333333333,11.9111111111111,14.8780555555556,14.7888888888889,19.6,26.5571428571429,25.5142857142857,24.5357142857143,23.285,20.2391666666667,16.9105555555556,17.8419444444444,17.6309722222222,8.1,12,10.8428571428571,11.0107142857143,10.3416666666667,8.52,6.58611111111111,7.05,6.85527777777778,22780.6595020836,26681.1432493194,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,1469.7438719223,"Jan",0.257936000323154,0,0,0,0,0,0,0,0,0,1
3,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.24833333333333,1.25222222222222,1.78722222222222,1.93277777777778,16.9,22.4571428571429,21.6071428571429,18.9892857142857,16.785,13.3558333333333,11.6427777777778,14.2480555555556,14.3175,21.8,28.0142857142857,26.7071428571429,25.5928571428571,24.2366666666667,21.1041666666667,18.1827777777778,19.5113888888889,19.1602777777778,11.6,14.5,13.2571428571429,13.0642857142857,12.4516666666667,10.9525,9.08777777777778,9.46638888888889,9.35986111111111,23059.787877155,8542.39997854133,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,214.477372905431,"Jan",0.359902599034013,0,0,0,0,0,0,0,0,0,1
3,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.24833333333333,1.25222222222222,1.78722222222222,1.93277777777778,16.9,22.4571428571429,21.6071428571429,18.9892857142857,16.785,13.3558333333333,11.6427777777778,14.2480555555556,14.3175,21.8,28.0142857142857,26.7071428571429,25.5928571428571,24.2366666666667,21.1041666666667,18.1827777777778,19.5113888888889,19.1602777777778,11.6,14.5,13.2571428571429,13.0642857142857,12.4516666666667,10.9525,9.08777777777778,9.46638888888889,9.35986111111111,23059.787877155,8542.39997854133,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,214.477372905431,"Jan",0.359902599034013,0,0,0,0,0,0,0,0,0,1
3,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.24833333333333,1.25222222222222,1.78722222222222,1.93277777777778,16.9,22.4571428571429,21.6071428571429,18.9892857142857,16.785,13.3558333333333,11.6427777777778,14.2480555555556,14.3175,21.8,28.0142857142857,26.7071428571429,25.5928571428571,24.2366666666667,21.1041666666667,18.1827777777778,19.5113888888889,19.1602777777778,11.6,14.5,13.2571428571429,13.0642857142857,12.4516666666667,10.9525,9.08777777777778,9.46638888888889,9.35986111111111,23059.787877155,8542.39997854133,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,214.477372905431,"Jan",0.359902599034013,0,0,0,0,0,0,0,0,0,1
3,3,0,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.24833333333333,1.25222222222222,1.78722222222222,1.93277777777778,16.9,22.4571428571429,21.6071428571429,18.9892857142857,16.785,13.3558333333333,11.6427777777778,14.2480555555556,14.3175,21.8,28.0142857142857,26.7071428571429,25.5928571428571,24.2366666666667,21.1041666666667,18.1827777777778,19.5113888888889,19.1602777777778,11.6,14.5,13.2571428571429,13.0642857142857,12.4516666666667,10.9525,9.08777777777778,9.46638888888889,9.35986111111111,23059.787877155,8542.39997854133,3.65535714285714,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,214.477372905431,"Jan",0.359902599034013,0,0,0,0,0,0,0,0,0,1
2,1,0,0,0.1,0.485714285714286,0.41,0.675,0.825555555555556,1.18555555555556,1.33986111111111,28.3,22.4714285714286,21.7571428571429,19.1821428571429,16.8266666666667,13.2091666666667,11.6055555555556,14.6911111111111,14.5420833333333,24.5,29.9285714285714,27.8357142857143,26.9035714285714,25.805,23.2558333333333,20.695,21.3838888888889,20.9969444444444,10.9,15.0285714285714,14.0571428571429,14.375,13.4483333333333,11.6691666666667,9.68555555555556,10.3063888888889,10.16375,18201.4530089773,13182.596850497,6.9,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,444.612083995425,"Jan",0.193867000194536,0,0,0,0,0,0,1,0,0,0
2,3,1.4,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.25166666666667,1.25222222222222,1.78722222222222,1.92416666666667,28.3,22.6285714285714,22.2071428571429,19.225,16.7866666666667,13.265,11.6144444444444,14.2577777777778,14.3313888888889,25.2,29.5142857142857,27.1857142857143,25.8357142857143,24.27,21.0058333333333,18.1505555555556,19.5411111111111,19.1170833333333,11,15.0857142857143,13.1714285714286,13.1178571428571,12.4016666666667,10.9075,9.04388888888889,9.4825,9.38263888888889,19893.5266749455,13505.8454934968,3.83333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,269.002628121889,"Jan",0.354498482912636,0,0,0,0,0,0,0,0,0,1
3,3,1.4,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.25166666666667,1.25222222222222,1.78722222222222,1.93305555555556,28.3,22.6285714285714,22.2071428571429,19.225,16.7866666666667,13.265,11.6144444444444,14.2577777777778,14.3313888888889,25.2,29.5142857142857,27.1857142857143,25.8357142857143,24.27,21.0058333333333,18.1505555555556,19.5411111111111,19.1595833333333,11,15.0857142857143,13.1714285714286,13.1178571428571,12.4016666666667,10.9075,9.04388888888889,9.4825,9.36416666666667,23059.787877155,8542.39997854133,3.83333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,214.477372905431,"Jan",0.359902599034013,0,0,0,0,0,0,0,0,0,1
2,3,1.4,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.25166666666667,1.25222222222222,1.78722222222222,1.92416666666667,28.3,22.6285714285714,22.2071428571429,19.225,16.7866666666667,13.265,11.6144444444444,14.2577777777778,14.3313888888889,25.2,29.5142857142857,27.1857142857143,25.8357142857143,24.27,21.0058333333333,18.1505555555556,19.5411111111111,19.1170833333333,11,15.0857142857143,13.1714285714286,13.1178571428571,12.4016666666667,10.9075,9.04388888888889,9.4825,9.38263888888889,19893.5266749455,13505.8454934968,3.83333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,269.002628121889,"Jan",0.354498482912636,0,0,0,0,0,0,0,0,0,1
2,3,1.4,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.25166666666667,1.25222222222222,1.78722222222222,1.92416666666667,28.3,22.6285714285714,22.2071428571429,19.225,16.7866666666667,13.265,11.6144444444444,14.2577777777778,14.3313888888889,25.2,29.5142857142857,27.1857142857143,25.8357142857143,24.27,21.0058333333333,18.1505555555556,19.5411111111111,19.1170833333333,11,15.0857142857143,13.1714285714286,13.1178571428571,12.4016666666667,10.9075,9.04388888888889,9.4825,9.38263888888889,19893.5266749455,13505.8454934968,3.83333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,269.002628121889,"Jan",0.354498482912636,0,0,0,0,0,0,0,0,0,1
2,3,1.4,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.25166666666667,1.25222222222222,1.78722222222222,1.92416666666667,28.3,22.6285714285714,22.2071428571429,19.225,16.7866666666667,13.265,11.6144444444444,14.2577777777778,14.3313888888889,25.2,29.5142857142857,27.1857142857143,25.8357142857143,24.27,21.0058333333333,18.1505555555556,19.5411111111111,19.1170833333333,11,15.0857142857143,13.1714285714286,13.1178571428571,12.4016666666667,10.9075,9.04388888888889,9.4825,9.38263888888889,19893.5266749455,13505.8454934968,3.83333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,269.002628121889,"Jan",0.354498482912636,0,0,0,0,0,0,0,0,0,1
2,3,1.4,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.25166666666667,1.25222222222222,1.78722222222222,1.92416666666667,28.3,22.6285714285714,22.2071428571429,19.225,16.7866666666667,13.265,11.6144444444444,14.2577777777778,14.3313888888889,25.2,29.5142857142857,27.1857142857143,25.8357142857143,24.27,21.0058333333333,18.1505555555556,19.5411111111111,19.1170833333333,11,15.0857142857143,13.1714285714286,13.1178571428571,12.4016666666667,10.9075,9.04388888888889,9.4825,9.38263888888889,19893.5266749455,13505.8454934968,3.83333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,269.002628121889,"Jan",0.354498482912636,0,0,0,0,0,0,0,0,0,1
3,3,1.4,0.2,0.728571428571429,1.98571428571429,1.38666666666667,1.25166666666667,1.25222222222222,1.78722222222222,1.93305555555556,28.3,22.6285714285714,22.2071428571429,19.225,16.7866666666667,13.265,11.6144444444444,14.2577777777778,14.3313888888889,25.2,29.5142857142857,27.1857142857143,25.8357142857143,24.27,21.0058333333333,18.1505555555556,19.5411111111111,19.1595833333333,11,15.0857142857143,13.1714285714286,13.1178571428571,12.4016666666667,10.9075,9.04388888888889,9.4825,9.36416666666667,23059.787877155,8542.39997854133,3.83333333333333,5.28561387053042,6.55338122072718,6.71391207350889,6.66141844520495,5.88851200671884,5.90551806096133,214.477372905431,"Jan",0.359902599034013,0,0,0,0,0,0,0,0,0,1
1,1,0,0.2,0.1,0.485714285714286,0.41,0.718333333333333,0.825555555555556,1.18555555555556,1.33986111111111,27.2,21.0142857142857,21.3285714285714,18.8107142857143,16.58,13.025,11.4877777777778,14.6255555555556,14.54375,26.1,29.8857142857143,27.8642857142857,26.8714285714286,25.7616666666667,23.1683333333333,20.6694444444444,21.3936111111111,21.0004166666667,11.4,16.0285714285714,14.2714285714286,14.5142857142857,13.415,11.6575,9.63833333333333,10.3325,10.1672222222222,18968.1566171075,14151.6936155119,7.90625,9.18737453959756,9.10083934531023,9.39101257264612,8.84359986026539,8.22241553748237,8.30329247801656,988.911908031913,"Jan",0.222989458011606,0,0,0,0,0,0,1,0,0,0
